2020-09-23 08:55:06.041704 search_space: [1]  || bfs_queue: [0] || remaining_goals: [1] || 
[['has_thing', ['Agari', 'student'], ['Ring', 'special_thing']]]
2020-09-23 08:55:07.369430 search_space: [4]  || bfs_queue: [2] || remaining_goals: [1] || 
[['has_thing', ['Agari', 'student'], ['Ring', 'special_thing']]]
2020-09-23 08:55:08.999900 search_space: [7]  || bfs_queue: [4] || remaining_goals: [1] || 
[['has_thing', ['Agari', 'student'], ['Ring', 'special_thing']]]
2020-09-23 08:55:10.293181 search_space: [10]  || bfs_queue: [6] || remaining_goals: [1] || 
[['has_thing', ['Agari', 'student'], ['Ring', 'special_thing']]]
2020-09-23 08:55:11.804376 search_space: [13]  || bfs_queue: [8] || remaining_goals: [1] || 
[['has_thing', ['Agari', 'student'], ['Ring', 'special_thing']]]
2020-09-23 08:55:13.180928 search_space: [16]  || bfs_queue: [10] || remaining_goals: [1] || 
[['has_thing', ['Agari', 'student'], ['Ring', 'special_thing']]]
2020-09-23 08:55:14.219164 search_space: [18]  || bfs_queue: [11] || remaining_goals: [1] || 
[['has_thing', ['Agari', 'student'], ['Ring', 'special_thing']]]
2020-09-23 08:55:14.869228 search_space: [18]  || bfs_queue: [10] || remaining_goals: [1] || 
[['has_thing', ['Agari', 'student'], ['Ring', 'special_thing']]]
2020-09-23 08:55:15.379165 search_space: [18]  || bfs_queue: [9] || remaining_goals: [1] || 
[['has_thing', ['Agari', 'student'], ['Ring', 'special_thing']]]
2020-09-23 08:55:16.435757 search_space: [20]  || bfs_queue: [10] || remaining_goals: [1] || 
[['has_thing', ['Agari', 'student'], ['Ring', 'special_thing']]]
2020-09-23 08:55:17.003271 search_space: [20]  || bfs_queue: [9] || remaining_goals: [1] || 
[['has_thing', ['Agari', 'student'], ['Ring', 'special_thing']]]
2020-09-23 08:55:17.554301 search_space: [20]  || bfs_queue: [8] || remaining_goals: [1] || 
[['has_thing', ['Agari', 'student'], ['Ring', 'special_thing']]]
2020-09-23 08:55:18.715450 search_space: [22]  || bfs_queue: [9] || remaining_goals: [1] || 
[['has_thing', ['Agari', 'student'], ['Ring', 'special_thing']]]
