2020-12-12 16:22:44.856001 ,0.136656,0.014941,0.007928999999999999,0.0059299999999999995,0,0
2020-12-12 16:22:47.608528 ,0.173542,0.008971,0,0,0,0
2020-12-12 16:25:52.039016 ,0.191488,0.01097,0.0,0.0,0,0
2020-12-12 16:25:53.119777 ,0.274266,0.009973,0,0,0,0
2020-12-12 17:43:51.608813 ,0.300732,0.022126,0.0,0.0,0,0
2020-12-12 17:43:52.508153 ,0.295524,0.040546,0,0,0,0
2020-12-12 17:47:44.105738 ,0.238256,0.015623,0.0,0.0,0,0
2020-12-12 17:47:45.293948 ,0.324891,0.030145,0.0,0,0,0.0
2020-12-12 17:47:46.096485 ,0.216108,0.031243,0.0,0.0,0,0.0
2020-12-12 17:47:47.098667 ,0.300727,0.01562,0.01562,0.01562,0,0.0
2020-12-12 17:47:48.138862 ,0.222613,0.0,0.0,0.0,0,0.0
2020-12-12 17:47:48.787217 ,0.216101,0.16924,0.16924,0.16923999999999997,0,0.0
2020-12-12 17:47:50.021391 ,0.216106,0.0,0.0,0.0,0,0.0
2020-12-12 17:47:57.108479 ,0.260365,5.83986,5.824237999999999,5.824238,0,0.0
2020-12-12 17:47:57.340211 ,0.200488,0.015621,0.0,0.0,0,0.0
2020-12-12 17:47:58.411633 ,0.231729,0.833184,0.8266769999999999,0.8266769999999999,0,0.0
2020-12-12 17:47:58.749914 ,0.231537,0.068995,0.053373000000000004,0.03775,0,0.0
2020-12-12 17:47:59.645579 ,0.200484,0.193973,0.178351,0.17835099999999998,0,0.0
2020-12-12 17:47:59.883824 ,0.216115,0.015621,0.0,0,0,0.0
2020-12-12 17:48:00.165579 ,0.271503,0.010252,0.00823,0,0,0.0
2020-12-12 17:48:01.236586 ,0.265149,0.010084,0.0,0.0,0,0.0
2020-12-12 17:48:01.457118 ,0.212002,0.006508,0.0,0.0,0,0.0
2020-12-12 17:48:01.757845 ,0.300727,0.0,0.0,0.0,0,0.0
2020-12-12 17:48:03.996640 ,0.216105,1.99144,1.975816,1.975816,0,0.0
2020-12-12 17:48:10.781628 ,0.222609,5.776005,5.7760050000000005,5.776005,0,0.0
2020-12-12 17:48:11.251697 ,0.216075,0.0,0,0,0,0
2020-12-12 17:52:06.466354 ,0.247049,0.269483,0.238234,0.23823399999999997,0,0
2020-12-12 17:52:07.716163 ,0.300739,0.01562,0.0,0,0,0.0
2020-12-12 17:52:08.671475 ,0.307586,0.022135,0.022135,0.022135,0,0.0
2020-12-12 17:52:09.858831 ,0.23173,0.022132,0.0,0.0,0,0.0
2020-12-12 17:52:10.923791 ,0.231727,0.015623,0.0,0.0,0,0.0
2020-12-12 17:52:11.873797 ,0.231726,0.024177,0.0,0.0,0,0.0
2020-12-12 17:52:27.096777 ,0.216167,14.303645,14.303645,14.303645000000001,0,0.0
