2020-09-23 08:55:06.533857 ,0.436914,0.052752,0.019469,0.010951000000000002,0,0
2020-09-23 08:55:08.001143 ,0.588566,0.03964,0.0,0,0,0.0
2020-09-23 08:55:09.478825 ,0.438148,0.040777,0.005731000000000001,0.003737,0,0.0
2020-09-23 08:55:10.786473 ,0.424632,0.032473,0.0020859999999999997,0,0,0.000672
2020-09-23 08:55:12.453296 ,0.584799,0.064121,0.017536,0.010268,0,0.001682
2020-09-23 08:55:13.682196 ,0.453157,0.043575,0.010038,0,0,0.0010190000000000002
2020-09-23 08:55:14.860708 ,0.607459,0.02913,0.004032,0,0,0.004017
2020-09-23 08:55:15.369346 ,0.437995,0.060108,0.025957000000000004,0.007589000000000001,0,0.008219
2020-09-23 08:55:15.910203 ,0.499541,0.018283,0.0,0,0,0.0
2020-09-23 08:55:16.984680 ,0.531532,0.017391,0.0,0,0,0.0
2020-09-23 08:55:17.545595 ,0.473288,0.066833,0.014035999999999998,0.0019960000000000004,0,0.003986
2020-09-23 08:55:17.994279 ,0.41212,0.027172,0.00103,0,0,0.00103
2020-09-23 08:55:19.303740 ,0.530846,0.057444,0.025130000000000003,0.00958,0,0.000996
2020-09-23 08:55:19.830079 ,0.475171,0.036747,0.000996,0,0,0.0
2020-09-23 08:55:20.295191 ,0.413073,0.035169,0.008411,0,0,0.007415
2020-09-23 08:55:21.619924 ,0.425722,0.049766,0.012325,0,0,0.004091
2020-09-23 08:55:22.900240 ,0.45169,0.038252,0.0019950000000000002,0,0,0.0
2020-09-23 08:55:23.464166 ,0.51383,0.038211,0.006913999999999998,0,0,0.001994
2020-09-23 08:55:23.894845 ,0.377231,0.033258,0.0,0,0,0.0
2020-09-23 08:55:24.394736 ,0.458816,0.023374,0.0,0,0,0.0
2020-09-23 08:55:25.740469 ,0.5228,0.025667,0.015669,0,0,0.0
2020-09-23 08:55:26.129137 ,0.328255,0.052866,0.0016950000000000001,0,0,0.0
2020-09-23 08:55:26.739234 ,0.53635,0.058524,0.013701999999999999,0.004653,0,1.2e-05
2020-09-23 08:55:27.744799 ,0.376152,0.021833,0.001997,0,0,0.000998
2020-09-23 08:55:28.210355 ,0.427913,0.028019,0.018825,0,0,0.001968
2020-09-23 08:55:28.626989 ,0.359548,0.032087,0.010078,0.001994,0,0.0
2020-09-23 08:55:29.776968 ,0.375728,0.027329,0.00219,0.001993,0,0.0
2020-09-23 08:55:30.933781 ,0.429645,0.041169,0.004069,0,0,0.00013099999999999999
2020-09-23 08:55:31.360212 ,0.373327,0.016601,0.0,0,0,0.0
2020-09-23 08:55:31.793561 ,0.381187,0.033329,0.007892,0.0,0,0.0
2020-09-23 08:55:32.205206 ,0.358473,0.040402,0.005079,0,0,0.001435
2020-09-23 08:55:33.233715 ,0.418461,0.0193,0.003006,0.0,0,0.0
2020-09-23 08:55:33.694381 ,0.409643,0.034134,0.017508,0,0,0.0
2020-09-23 08:55:34.083037 ,0.341844,0.038819,0.01163,0,0,0.0
2020-09-23 08:55:35.143379 ,0.335088,0.048839,0.010192,0,0,0.007477
2020-09-23 08:55:35.687358 ,0.467253,0.055089,0.013613999999999998,0,0,0.012022999999999999
2020-09-23 08:55:36.091126 ,0.344925,0.048228,0.004621,0.003623,0,0.0
2020-09-23 08:55:37.192233 ,0.367599,0.04641,0.019303,0,0,0.0
2020-09-23 08:55:38.362857 ,0.43459,0.028406,0.005011999999999999,0,0,0.0040160000000000005
2020-09-23 08:55:39.595210 ,0.488335,0.032782,0.029789,0.0,0,0.014094
2020-09-23 08:55:39.978029 ,0.339336,0.031743,0.003746,0,0,0.000997
2020-09-23 08:55:40.375437 ,0.355904,0.030519,0.000999,0,0,0.000999
2020-09-23 08:55:40.883169 ,0.4667,0.032392,0.0065710000000000005,0,0,0.0
2020-09-23 08:55:42.260340 ,0.512571,0.055177,0.020408999999999997,0.008996,0,0.001022
2020-09-23 08:55:42.806037 ,0.483705,0.048796,0.006925,0,0,0.002937
2020-09-23 08:55:43.334549 ,0.466065,0.047518,0.018179999999999998,0.010009,0,0.0
2020-09-23 08:55:43.877894 ,0.482164,0.048205,0.007217,0,0,0.002113
2020-09-23 08:55:45.187678 ,0.427456,0.047324,0.008532,0,0,0.0046
