2020-12-12 16:22:48.643894 ,0.005978,0.383992,2.567022,2.566024,0.000995,0.002994,1.884197,0.0
2020-12-12 16:25:53.947001 ,0.018949999999999998,0.487695,0.794527,0.794527,0.0,0.002996,0.792527,0.0
2020-12-12 17:43:53.014273 ,0.046857,0.674555,0.56327,0.56327,0.0,0.0,0.247343,0.0
2020-12-12 17:48:11.552480 ,0.300493,19.849981,7.264721000000001,7.090654,0.101728,0.10317299999999999,6.870132999999999,0.0
2020-12-12 17:52:47.543097 ,0.570366,31.1599,9.568755000000001,9.319355999999999,0.08060099999999999,0.06392,9.027729999999998,0.015622
2020-12-12 17:58:51.442905 ,0.0,128.514109,2.127698,2.121189,0.015626,0.006508,2.0990550000000003,0.0
2020-12-12 18:03:55.737962 ,0.0,68.68589300000001,2.39423,2.363022,0.0,0.015629,2.193772,0.015622
2020-12-12 19:47:19.440404 ,0.02394,0.68848,0.905593,0.905593,0.002999,0.002993,0.422038,0.001995
2020-12-12 19:50:55.227731 ,0.004989,0.390131,0,0,0.000997,0.000997,0,0
2020-12-12 20:00:08.043731 ,1.0129380000000037,158.78179299999996,176.46748199999982,173.22368000000006,2.1575710000000052,2.5175700000000045,165.90428699999995,0.2492909999999997
2020-12-12 20:13:37.093112 ,0.06925599999999997,578.0783720000001,11.406274,11.159899000000001,0.11736500000000001,0.12687199999999998,10.787964999999998,0.005987999999999999
2020-12-12 20:13:44.266961 ,0.017084000000000002,2.283465,4.527657,4.477329000000001,0.025929,0.05708600000000001,4.395308,0.0049889999999999995
2020-12-12 20:17:25.512127 ,0.006982,0.609897,0.258257,0.25925400000000004,0.000997,0.00498,0.255273,0.0
2020-12-12 20:23:42.197271 ,0.0,0.7810159999999999,0.334027,0.334027,0.0,0.0,0.334027,0.0
2020-12-12 20:34:11.150251 ,0.6024330000000016,162.91385700000004,108.31750699999988,104.85194999999999,1.4795780000000014,1.3406390000000012,100.90158299999999,0.17003199999999988
2020-12-12 20:40:31.640916 ,0.08529199999999997,14.1531,12.987760000000002,12.674153000000004,0.13493199999999997,0.12416199999999998,12.391463999999997,0.0216
2020-12-12 20:46:22.483655 ,0.004984,0.337684,0,0,0.0,0.001995,0,0
2020-12-12 21:00:44.320334 ,0.16841099999999984,480.73768200000006,32.583808,31.696639999999995,0.36380199999999996,0.3878739999999999,30.848222999999994,0.08380599999999995
2020-12-12 21:10:29.904629 ,0.15424199999999993,555.2029950000001,30.07063999999999,29.385125,0.2246329999999999,0.24260899999999988,28.886196000000005,0.018947000000000002
2020-12-12 21:25:07.881334 ,0.39852600000000016,446.9035530000001,36.316146999999994,34.911819,0.305698,0.520401,33.78691799999999,0.047855999999999996
2020-12-12 22:23:03.674476 ,0.124998,3.468166,0.515238,0.515238,0.015612,0.01536,0.234355,0.0
2020-12-12 22:27:06.535593 ,0.0,0.968515,0.265567,0.265567,0.0,0.0,0.265567,0.0
2020-12-12 22:31:31.554587 ,0.015274,10.559741999999998,13.990813,13.850238,0.18676199999999998,0.23366199999999995,13.00819,0.046394
2020-12-12 22:35:40.335668 ,0.015351,7.498301,0.518198,0.939948,0.0,0.015618,0.9243300000000001,0.0
2020-12-12 22:53:13.521819 ,0.0,814.8413909999999,3.518002,3.4867909999999998,0.015349,0.04663,3.409451,0.0
2020-12-12 23:12:57.052420 ,0.031202,943.530658,2.265211,2.265211,0.015621,0.031169000000000002,2.202799,0.015622
2020-12-12 23:17:04.376568 ,0.015361,5.531416999999999,0.999797,0.9997969999999999,0.0,0.0,0.671719,0.0
2020-12-12 23:33:17.491977 ,0.0,731.617437,5.750609,5.688152,0.09289299999999999,0.093274,5.501985,0.0
2020-12-12 23:52:37.897174 ,0.0,907.7826719999999,4.899922,4.853064,0.031244,0.078042,4.7281569999999995,0.015621
2020-12-13 00:04:39.440795 ,0.282089,461.40512300000006,18.558933,18.289977999999998,0.22064099999999998,0.25287499999999996,17.722786000000003,0.031219999999999998
2020-12-13 00:08:42.809174 ,0.0,0.296766,0,0,0.0,0.0,0,0
2020-12-13 00:21:03.804889 ,0.06547900000000001,486.75731099999996,16.490563000000005,15.818895999999999,0.17184999999999997,0.156194,15.397108000000003,0.062474
2020-12-13 00:33:21.374621 ,0.24322099999999997,463.5170060000001,33.368145000000005,32.34078299999999,0.2968,0.5311359999999999,31.184852,0.09367999999999999
2020-12-13 00:40:13.940252 ,0.030978,4.688808,0.36253,0.36253,0.0,0.0,0.265562,0.0
2020-12-13 00:47:12.670755 ,0.018392000000000002,17.141834,7.661528999999999,7.516942,0.08708099999999999,0.11832899999999999,7.310535999999999,0.000996
2020-12-13 00:53:48.298068 ,0.015622,1.796359,0.249941,0.249941,0.015623,0.0,0.249941,0.0
2020-12-13 01:00:36.816434 ,0.0,14.635292,0.328034,0.328034,0.0,0.0,0.328034,0.0
2020-12-13 01:17:09.896353 ,0.031336,591.934062,6.143555,6.127929999999999,0.030978,0.062487,6.018843,0.015622
2020-12-13 01:46:29.148490 ,0.031107000000000003,1348.809161,9.183003,9.120519,0.06248000000000001,0.140606,8.901814,0.015619
2020-12-13 01:53:09.676559 ,0.015622,5.406445000000001,0.265563,0.265563,0.0,0.0,0.265563,0.0
2020-12-13 02:21:17.438080 ,0.08213000000000001,1284.070041,14.000744,13.750853999999997,0.15826199999999999,0.17479899999999998,13.290816000000003,0.017627
2020-12-13 02:38:50.051566 ,0.077811,641.7147339999999,14.235918000000002,14.052241000000004,0.063486,0.112361,13.813894000000005,0.031244
